Notes,State,State Code,Year,Year Code,Age of Mother 10,Age of Mother 10 Code,Births,pull_year
,Maryland,24,2021,2021,Under 15 years,15-,38,2021
,Maryland,24,2021,2021,15 - 17 years,15-17,474,2021
,Maryland,24,2021,2021,18 - 19 years,18-19,1397,2021
,Maryland,24,2021,2021,20-24 years,20-24,5395,2021
,Maryland,24,2021,2021,25-29 years,25-29,7007,2021
,Maryland,24,2021,2021,30-34 years,30-34,7675,2021
,Maryland,24,2021,2021,35-39 years,35-39,3137,2021
,Maryland,24,2021,2021,40-44 years,40-44,700,2021
,Maryland,24,2021,2021,45-49 years,45-49,60,2021
,Massachusetts,25,2021,2021,Under 15 years,15-,13,2021
,Massachusetts,25,2021,2021,15 - 17 years,15-17,299,2021
,Massachusetts,25,2021,2021,18 - 19 years,18-19,862,2021
,Massachusetts,25,2021,2021,20-24 years,20-24,4018,2021
,Massachusetts,25,2021,2021,25-29 years,25-29,6978,2021
,Massachusetts,25,2021,2021,30-34 years,30-34,11528,2021
,Massachusetts,25,2021,2021,35-39 years,35-39,4611,2021
,Massachusetts,25,2021,2021,40-44 years,40-44,825,2021
,Massachusetts,25,2021,2021,45-49 years,45-49,65,2021
,Michigan,26,2021,2021,Under 15 years,15-,53,2021
,Michigan,26,2021,2021,15 - 17 years,15-17,831,2021
,Michigan,26,2021,2021,18 - 19 years,18-19,2436,2021
,Michigan,26,2021,2021,20-24 years,20-24,9860,2021
,Michigan,26,2021,2021,25-29 years,25-29,12334,2021
,Michigan,26,2021,2021,30-34 years,30-34,9538,2021
,Michigan,26,2021,2021,35-39 years,35-39,2971,2021
,Michigan,26,2021,2021,40-44 years,40-44,496,2021
,Michigan,26,2021,2021,45-49 years,45-49,35,2021
,Minnesota,27,2021,2021,Under 15 years,15-,25,2021
,Minnesota,27,2021,2021,15 - 17 years,15-17,390,2021
,Minnesota,27,2021,2021,18 - 19 years,18-19,971,2021
,Minnesota,27,2021,2021,20-24 years,20-24,4347,2021
,Minnesota,27,2021,2021,25-29 years,25-29,7408,2021
,Minnesota,27,2021,2021,30-34 years,30-34,6545,2021
,Minnesota,27,2021,2021,35-39 years,35-39,2188,2021
,Minnesota,27,2021,2021,40-44 years,40-44,337,2021
,Minnesota,27,2021,2021,45-49 years,45-49,20,2021
,Mississippi,28,2021,2021,Under 15 years,15-,52,2021
,Mississippi,28,2021,2021,15 - 17 years,15-17,616,2021
,Mississippi,28,2021,2021,18 - 19 years,18-19,1517,2021
,Mississippi,28,2021,2021,20-24 years,20-24,5017,2021
,Mississippi,28,2021,2021,25-29 years,25-29,3481,2021
,Mississippi,28,2021,2021,30-34 years,30-34,1513,2021
,Mississippi,28,2021,2021,35-39 years,35-39,473,2021
,Mississippi,28,2021,2021,40-44 years,40-44,89,2021
,Missouri,29,2021,2021,Under 15 years,15-,36,2021
,Missouri,29,2021,2021,15 - 17 years,15-17,729,2021
,Missouri,29,2021,2021,18 - 19 years,18-19,2064,2021
,Missouri,29,2021,2021,20-24 years,20-24,7451,2021
,Missouri,29,2021,2021,25-29 years,25-29,7668,2021
,Missouri,29,2021,2021,30-34 years,30-34,4992,2021
,Missouri,29,2021,2021,35-39 years,35-39,1551,2021
,Missouri,29,2021,2021,40-44 years,40-44,291,2021
,Missouri,29,2021,2021,45-49 years,45-49,17,2021
,Montana,30,2021,2021,15 - 17 years,15-17,96,2021
,Montana,30,2021,2021,18 - 19 years,18-19,284,2021
,Montana,30,2021,2021,20-24 years,20-24,1131,2021
,Montana,30,2021,2021,25-29 years,25-29,1299,2021
,Montana,30,2021,2021,30-34 years,30-34,1032,2021
,Montana,30,2021,2021,35-39 years,35-39,366,2021
,Montana,30,2021,2021,40-44 years,40-44,55,2021
,Nebraska,31,2021,2021,15 - 17 years,15-17,229,2021
,Nebraska,31,2021,2021,18 - 19 years,18-19,580,2021
,Nebraska,31,2021,2021,20-24 years,20-24,2276,2021
,Nebraska,31,2021,2021,25-29 years,25-29,2954,2021
,Nebraska,31,2021,2021,30-34 years,30-34,1718,2021
,Nebraska,31,2021,2021,35-39 years,35-39,541,2021
,Nebraska,31,2021,2021,40-44 years,40-44,90,2021
,Nevada,32,2021,2021,15 - 17 years,15-17,271,2021
,Nevada,32,2021,2021,18 - 19 years,18-19,879,2021
,Nevada,32,2021,2021,20-24 years,20-24,3373,2021
,Nevada,32,2021,2021,25-29 years,25-29,3675,2021
,Nevada,32,2021,2021,30-34 years,30-34,2759,2021
,Nevada,32,2021,2021,35-39 years,35-39,1189,2021
,Nevada,32,2021,2021,40-44 years,40-44,233,2021
,Nevada,32,2021,2021,45-49 years,45-49,19,2021
,New Hampshire,33,2021,2021,15 - 17 years,15-17,47,2021
,New Hampshire,33,2021,2021,18 - 19 years,18-19,160,2021
,New Hampshire,33,2021,2021,20-24 years,20-24,833,2021
,New Hampshire,33,2021,2021,25-29 years,25-29,1742,2021
,New Hampshire,33,2021,2021,30-34 years,30-34,1815,2021
,New Hampshire,33,2021,2021,35-39 years,35-39,621,2021
,New Hampshire,33,2021,2021,40-44 years,40-44,99,2021
,New Jersey,34,2021,2021,Under 15 years,15-,35,2021
,New Jersey,34,2021,2021,15 - 17 years,15-17,489,2021
,New Jersey,34,2021,2021,18 - 19 years,18-19,1473,2021
,New Jersey,34,2021,2021,20-24 years,20-24,6864,2021
,New Jersey,34,2021,2021,25-29 years,25-29,9939,2021
,New Jersey,34,2021,2021,30-34 years,30-34,13888,2021
,New Jersey,34,2021,2021,35-39 years,35-39,5677,2021
,New Jersey,34,2021,2021,40-44 years,40-44,1124,2021
,New Jersey,34,2021,2021,45-49 years,45-49,114,2021
,New Jersey,34,2021,2021,50 years and over,50+,12,2021
,New Mexico,35,2021,2021,Under 15 years,15-,15,2021
,New Mexico,35,2021,2021,15 - 17 years,15-17,323,2021
,New Mexico,35,2021,2021,18 - 19 years,18-19,826,2021
,New Mexico,35,2021,2021,20-24 years,20-24,2712,2021
,New Mexico,35,2021,2021,25-29 years,25-29,2080,2021
,New Mexico,35,2021,2021,30-34 years,30-34,1351,2021
,New Mexico,35,2021,2021,35-39 years,35-39,625,2021
,New Mexico,35,2021,2021,40-44 years,40-44,117,2021
,New York,36,2021,2021,Under 15 years,15-,60,2021
,New York,36,2021,2021,15 - 17 years,15-17,1143,2021
,New York,36,2021,2021,18 - 19 years,18-19,3528,2021
,New York,36,2021,2021,20-24 years,20-24,16729,2021
,New York,36,2021,2021,25-29 years,25-29,20710,2021
,New York,36,2021,2021,30-34 years,30-34,25349,2021
,New York,36,2021,2021,35-39 years,35-39,11582,2021
,New York,36,2021,2021,40-44 years,40-44,2523,2021
,New York,36,2021,2021,45-49 years,45-49,261,2021
,New York,36,2021,2021,50 years and over,50+,45,2021
,North Carolina,37,2021,2021,Under 15 years,15-,62,2021
,North Carolina,37,2021,2021,15 - 17 years,15-17,1224,2021
,North Carolina,37,2021,2021,18 - 19 years,18-19,3416,2021
,North Carolina,37,2021,2021,20-24 years,20-24,13300,2021
,North Carolina,37,2021,2021,25-29 years,25-29,13570,2021
,North Carolina,37,2021,2021,30-34 years,30-34,10899,2021
,North Carolina,37,2021,2021,35-39 years,35-39,3790,2021
,North Carolina,37,2021,2021,40-44 years,40-44,707,2021
,North Carolina,37,2021,2021,45-49 years,45-49,53,2021
,North Dakota,38,2021,2021,15 - 17 years,15-17,64,2021
,North Dakota,38,2021,2021,18 - 19 years,18-19,204,2021
,North Dakota,38,2021,2021,20-24 years,20-24,956,2021
,North Dakota,38,2021,2021,25-29 years,25-29,1343,2021
,North Dakota,38,2021,2021,30-34 years,30-34,669,2021
,North Dakota,38,2021,2021,35-39 years,35-39,193,2021
,North Dakota,38,2021,2021,40-44 years,40-44,29,2021
,Ohio,39,2021,2021,Under 15 years,15-,96,2021
,Ohio,39,2021,2021,15 - 17 years,15-17,1275,2021
,Ohio,39,2021,2021,18 - 19 years,18-19,3595,2021
,Ohio,39,2021,2021,20-24 years,20-24,13711,2021
,Ohio,39,2021,2021,25-29 years,25-29,14483,2021
,Ohio,39,2021,2021,30-34 years,30-34,10474,2021
,Ohio,39,2021,2021,35-39 years,35-39,3255,2021
,Ohio,39,2021,2021,40-44 years,40-44,510,2021
,Ohio,39,2021,2021,45-49 years,45-49,35,2021
,Oklahoma,40,2021,2021,Under 15 years,15-,44,2021
,Oklahoma,40,2021,2021,15 - 17 years,15-17,657,2021
,Oklahoma,40,2021,2021,18 - 19 years,18-19,1993,2021
,Oklahoma,40,2021,2021,20-24 years,20-24,6235,2021
,Oklahoma,40,2021,2021,25-29 years,25-29,4856,2021
,Oklahoma,40,2021,2021,30-34 years,30-34,2560,2021
,Oklahoma,40,2021,2021,35-39 years,35-39,839,2021
,Oklahoma,40,2021,2021,40-44 years,40-44,141,2021
,Oklahoma,40,2021,2021,45-49 years,45-49,10,2021
,Oregon,41,2021,2021,Under 15 years,15-,11,2021
,Oregon,41,2021,2021,15 - 17 years,15-17,236,2021
,Oregon,41,2021,2021,18 - 19 years,18-19,764,2021
,Oregon,41,2021,2021,20-24 years,20-24,3825,2021
,Oregon,41,2021,2021,25-29 years,25-29,4484,2021
,Oregon,41,2021,2021,30-34 years,30-34,4472,2021
,Oregon,41,2021,2021,35-39 years,35-39,2016,2021
,Oregon,41,2021,2021,40-44 years,40-44,393,2021
,Oregon,41,2021,2021,45-49 years,45-49,27,2021
,Pennsylvania,42,2021,2021,Under 15 years,15-,55,2021
,Pennsylvania,42,2021,2021,15 - 17 years,15-17,1065,2021
,Pennsylvania,42,2021,2021,18 - 19 years,18-19,2952,2021
,Pennsylvania,42,2021,2021,20-24 years,20-24,11280,2021
,Pennsylvania,42,2021,2021,25-29 years,25-29,14680,2021
,Pennsylvania,42,2021,2021,30-34 years,30-34,14073,2021
,Pennsylvania,42,2021,2021,35-39 years,35-39,4897,2021
,Pennsylvania,42,2021,2021,40-44 years,40-44,820,2021
,Pennsylvania,42,2021,2021,45-49 years,45-49,69,2021
,Rhode Island,44,2021,2021,15 - 17 years,15-17,66,2021
,Rhode Island,44,2021,2021,18 - 19 years,18-19,190,2021
,Rhode Island,44,2021,2021,20-24 years,20-24,873,2021
,Rhode Island,44,2021,2021,25-29 years,25-29,1168,2021
,Rhode Island,44,2021,2021,30-34 years,30-34,1383,2021
,Rhode Island,44,2021,2021,35-39 years,35-39,519,2021
,Rhode Island,44,2021,2021,40-44 years,40-44,99,2021
,South Carolina,45,2021,2021,Under 15 years,15-,41,2021
,South Carolina,45,2021,2021,15 - 17 years,15-17,701,2021
,South Carolina,45,2021,2021,18 - 19 years,18-19,1823,2021
,South Carolina,45,2021,2021,20-24 years,20-24,6629,2021
,South Carolina,45,2021,2021,25-29 years,25-29,6463,2021
,South Carolina,45,2021,2021,30-34 years,30-34,4599,2021
,South Carolina,45,2021,2021,35-39 years,35-39,1637,2021
,South Carolina,45,2021,2021,40-44 years,40-44,303,2021
,South Carolina,45,2021,2021,45-49 years,45-49,32,2021
,South Dakota,46,2021,2021,15 - 17 years,15-17,141,2021
,South Dakota,46,2021,2021,18 - 19 years,18-19,275,2021
,South Dakota,46,2021,2021,20-24 years,20-24,1104,2021
,South Dakota,46,2021,2021,25-29 years,25-29,1286,2021
,South Dakota,46,2021,2021,30-34 years,30-34,689,2021
,South Dakota,46,2021,2021,35-39 years,35-39,178,2021
,South Dakota,46,2021,2021,40-44 years,40-44,27,2021
,Tennessee,47,2021,2021,Under 15 years,15-,71,2021
,Tennessee,47,2021,2021,15 - 17 years,15-17,981,2021
,Tennessee,47,2021,2021,18 - 19 years,18-19,2891,2021
,Tennessee,47,2021,2021,20-24 years,20-24,9782,2021
,Tennessee,47,2021,2021,25-29 years,25-29,9122,2021
,Tennessee,47,2021,2021,30-34 years,30-34,6121,2021
,Tennessee,47,2021,2021,35-39 years,35-39,2102,2021
,Tennessee,47,2021,2021,40-44 years,40-44,410,2021
,Tennessee,47,2021,2021,45-49 years,45-49,30,2021
,Texas,48,2021,2021,Under 15 years,15-,259,2021
,Texas,48,2021,2021,15 - 17 years,15-17,5125,2021
,Texas,48,2021,2021,18 - 19 years,18-19,12355,2021
,Texas,48,2021,2021,20-24 years,20-24,40767,2021
,Texas,48,2021,2021,25-29 years,25-29,39028,2021
,Texas,48,2021,2021,30-34 years,30-34,29418,2021
,Texas,48,2021,2021,35-39 years,35-39,11092,2021
,Texas,48,2021,2021,40-44 years,40-44,2144,2021
,Texas,48,2021,2021,45-49 years,45-49,167,2021
,Texas,48,2021,2021,50 years and over,50+,24,2021
,Utah,49,2021,2021,15 - 17 years,15-17,271,2021
,Utah,49,2021,2021,18 - 19 years,18-19,863,2021
,Utah,49,2021,2021,20-24 years,20-24,5574,2021
,Utah,49,2021,2021,25-29 years,25-29,5669,2021
,Utah,49,2021,2021,30-34 years,30-34,2565,2021
,Utah,49,2021,2021,35-39 years,35-39,877,2021
,Utah,49,2021,2021,40-44 years,40-44,186,2021
,Utah,49,2021,2021,45-49 years,45-49,18,2021
,Vermont,50,2021,2021,15 - 17 years,15-17,29,2021
,Vermont,50,2021,2021,18 - 19 years,18-19,86,2021
,Vermont,50,2021,2021,20-24 years,20-24,382,2021
,Vermont,50,2021,2021,25-29 years,25-29,614,2021
,Vermont,50,2021,2021,30-34 years,30-34,735,2021
,Vermont,50,2021,2021,35-39 years,35-39,312,2021
,Vermont,50,2021,2021,40-44 years,40-44,41,2021
,Virginia,51,2021,2021,Under 15 years,15-,25,2021
,Virginia,51,2021,2021,15 - 17 years,15-17,689,2021
,Virginia,51,2021,2021,18 - 19 years,18-19,2072,2021
,Virginia,51,2021,2021,20-24 years,20-24,8754,2021
,Virginia,51,2021,2021,25-29 years,25-29,10838,2021
,Virginia,51,2021,2021,30-34 years,30-34,10336,2021
,Virginia,51,2021,2021,35-39 years,35-39,4120,2021
,Virginia,51,2021,2021,40-44 years,40-44,727,2021
,Virginia,51,2021,2021,45-49 years,45-49,85,2021
,Virginia,51,2021,2021,50 years and over,50+,13,2021
,Washington,53,2021,2021,Under 15 years,15-,27,2021
,Washington,53,2021,2021,15 - 17 years,15-17,475,2021
,Washington,53,2021,2021,18 - 19 years,18-19,1437,2021
,Washington,53,2021,2021,20-24 years,20-24,6771,2021
,Washington,53,2021,2021,25-29 years,25-29,8927,2021
,Washington,53,2021,2021,30-34 years,30-34,9407,2021
,Washington,53,2021,2021,35-39 years,35-39,3946,2021
,Washington,53,2021,2021,40-44 years,40-44,663,2021
,Washington,53,2021,2021,45-49 years,45-49,49,2021
,West Virginia,54,2021,2021,Under 15 years,15-,10,2021
,West Virginia,54,2021,2021,15 - 17 years,15-17,206,2021
,West Virginia,54,2021,2021,18 - 19 years,18-19,696,2021
,West Virginia,54,2021,2021,20-24 years,20-24,2516,2021
,West Virginia,54,2021,2021,25-29 years,25-29,1846,2021
,West Virginia,54,2021,2021,30-34 years,30-34,946,2021
,West Virginia,54,2021,2021,35-39 years,35-39,315,2021
,West Virginia,54,2021,2021,40-44 years,40-44,53,2021
,Wisconsin,55,2021,2021,Under 15 years,15-,24,2021
,Wisconsin,55,2021,2021,15 - 17 years,15-17,410,2021
,Wisconsin,55,2021,2021,18 - 19 years,18-19,1188,2021
,Wisconsin,55,2021,2021,20-24 years,20-24,5154,2021
,Wisconsin,55,2021,2021,25-29 years,25-29,7430,2021
,Wisconsin,55,2021,2021,30-34 years,30-34,5756,2021
,Wisconsin,55,2021,2021,35-39 years,35-39,1650,2021
,Wisconsin,55,2021,2021,40-44 years,40-44,255,2021
,Wisconsin,55,2021,2021,45-49 years,45-49,25,2021
,Wyoming,56,2021,2021,15 - 17 years,15-17,59,2021
,Wyoming,56,2021,2021,18 - 19 years,18-19,196,2021
,Wyoming,56,2021,2021,20-24 years,20-24,733,2021
,Wyoming,56,2021,2021,25-29 years,25-29,677,2021
,Wyoming,56,2021,2021,30-34 years,30-34,402,2021
,Wyoming,56,2021,2021,35-39 years,35-39,153,2021
,Wyoming,56,2021,2021,40-44 years,40-44,38,2021
---,,,,,,,,2021
"Dataset: Natality, 2007-2024",,,,,,,,2021
Query Parameters:,,,,,,,,2021
Live Birth Order: 1st child born alive to mother,,,,,,,,2021
Year: 2021,,,,,,,,2021
Group By: State; Year; Age of Mother 10,,,,,,,,2021
Show Totals: Disabled,,,,,,,,2021
Show Zero Values: False,,,,,,,,2021
Show Suppressed: False,,,,,,,,2021
"Calculate Rates Per: 1,000",,,,,,,,2021
Population Option: No populations shown because rates were not selected.,,,,,,,,2021
---,,,,,,,,2021
Help: See http://wonder.cdc.gov/wonder/help/natality.html for more information.,,,,,,,,2021
---,,,,,,,,2021
"Query Date: Mar 28, 2026 5:18:43 AM",,,,,,,,2021
---,,,,,,,,2021
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics",,,,,,,,2021
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2007-2024, as compiled from data provided by",,,,,,,,2021
the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at,,,,,,,,2021
"http://wonder.cdc.gov/natality-current.html on Mar 28, 2026 5:18:43 AM",,,,,,,,2021
---,,,,,,,,2021
Messages:,,,,,,,,2021
1. Totals are not available for these results due to suppression constraints. More Information:,,,,,,,,2021
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.,,,,,,,,2021
2. Rows with zero Births are hidden. Use Quick Options above to show zero rows.,,,,,,,,2021
3. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows.,,,,,,,,2021
---,,,,,,,,2021
Caveats:,,,,,,,,2021
1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:,,,,,,,,2021
http://wonder.cdc.gov/wonder/help/natality.html#Assurance of Confidentiality.,,,,,,,,2021
2. Each birth record represents one liveborn infant.,,,,,,,,2021
,Alabama,01,2022,2022,Under 15 years,15-,48,2022
,Alabama,01,2022,2022,15 - 17 years,15-17,834,2022
,Alabama,01,2022,2022,18 - 19 years,18-19,2027,2022
,Alabama,01,2022,2022,20-24 years,20-24,7494,2022
,Alabama,01,2022,2022,25-29 years,25-29,6658,2022
,Alabama,01,2022,2022,30-34 years,30-34,3509,2022
,Alabama,01,2022,2022,35-39 years,35-39,1121,2022
,Alabama,01,2022,2022,40-44 years,40-44,193,2022
,Alabama,01,2022,2022,45-49 years,45-49,18,2022
,Alaska,02,2022,2022,15 - 17 years,15-17,66,2022
,Alaska,02,2022,2022,18 - 19 years,18-19,247,2022
,Alaska,02,2022,2022,20-24 years,20-24,1082,2022
,Alaska,02,2022,2022,25-29 years,25-29,914,2022
,Alaska,02,2022,2022,30-34 years,30-34,677,2022
,Alaska,02,2022,2022,35-39 years,35-39,288,2022
,Alaska,02,2022,2022,40-44 years,40-44,49,2022
,Arizona,04,2022,2022,Under 15 years,15-,30,2022
,Arizona,04,2022,2022,15 - 17 years,15-17,793,2022
,Arizona,04,2022,2022,18 - 19 years,18-19,2275,2022
,Arizona,04,2022,2022,20-24 years,20-24,8672,2022
,Arizona,04,2022,2022,25-29 years,25-29,8760,2022
,Arizona,04,2022,2022,30-34 years,30-34,6307,2022
,Arizona,04,2022,2022,35-39 years,35-39,2275,2022
,Arizona,04,2022,2022,40-44 years,40-44,476,2022
,Arizona,04,2022,2022,45-49 years,45-49,34,2022
,Arkansas,05,2022,2022,Under 15 years,15-,36,2022
,Arkansas,05,2022,2022,15 - 17 years,15-17,541,2022
,Arkansas,05,2022,2022,18 - 19 years,18-19,1502,2022
,Arkansas,05,2022,2022,20-24 years,20-24,4922,2022
,Arkansas,05,2022,2022,25-29 years,25-29,3849,2022
,Arkansas,05,2022,2022,30-34 years,30-34,1956,2022
,Arkansas,05,2022,2022,35-39 years,35-39,579,2022
,Arkansas,05,2022,2022,40-44 years,40-44,110,2022
,California,06,2022,2022,Under 15 years,15-,131,2022
,California,06,2022,2022,15 - 17 years,15-17,2693,2022
,California,06,2022,2022,18 - 19 years,18-19,8087,2022
,California,06,2022,2022,20-24 years,20-24,33917,2022
,California,06,2022,2022,25-29 years,25-29,42091,2022
,California,06,2022,2022,30-34 years,30-34,49047,2022
,California,06,2022,2022,35-39 years,35-39,24195,2022
,California,06,2022,2022,40-44 years,40-44,5196,2022
,California,06,2022,2022,45-49 years,45-49,547,2022
,California,06,2022,2022,50 years and over,50+,61,2022
,Colorado,08,2022,2022,Under 15 years,15-,19,2022
,Colorado,08,2022,2022,15 - 17 years,15-17,453,2022
,Colorado,08,2022,2022,18 - 19 years,18-19,1299,2022
,Colorado,08,2022,2022,20-24 years,20-24,5530,2022
,Colorado,08,2022,2022,25-29 years,25-29,7052,2022
,Colorado,08,2022,2022,30-34 years,30-34,7906,2022
,Colorado,08,2022,2022,35-39 years,35-39,3332,2022
,Colorado,08,2022,2022,40-44 years,40-44,591,2022
,Colorado,08,2022,2022,45-49 years,45-49,42,2022
,Connecticut,09,2022,2022,Under 15 years,15-,12,2022
,Connecticut,09,2022,2022,15 - 17 years,15-17,185,2022
,Connecticut,09,2022,2022,18 - 19 years,18-19,490,2022
,Connecticut,09,2022,2022,20-24 years,20-24,2229,2022
,Connecticut,09,2022,2022,25-29 years,25-29,3786,2022
,Connecticut,09,2022,2022,30-34 years,30-34,5107,2022
,Connecticut,09,2022,2022,35-39 years,35-39,1952,2022
,Connecticut,09,2022,2022,40-44 years,40-44,376,2022
,Connecticut,09,2022,2022,45-49 years,45-49,40,2022
,Delaware,10,2022,2022,15 - 17 years,15-17,112,2022
,Delaware,10,2022,2022,18 - 19 years,18-19,291,2022
,Delaware,10,2022,2022,20-24 years,20-24,1087,2022
,Delaware,10,2022,2022,25-29 years,25-29,1210,2022
,Delaware,10,2022,2022,30-34 years,30-34,1047,2022
,Delaware,10,2022,2022,35-39 years,35-39,414,2022
,Delaware,10,2022,2022,40-44 years,40-44,74,2022
,Delaware,10,2022,2022,45-49 years,45-49,10,2022
,District of Columbia,11,2022,2022,15 - 17 years,15-17,59,2022
,District of Columbia,11,2022,2022,18 - 19 years,18-19,142,2022
,District of Columbia,11,2022,2022,20-24 years,20-24,528,2022
,District of Columbia,11,2022,2022,25-29 years,25-29,548,2022
,District of Columbia,11,2022,2022,30-34 years,30-34,1277,2022
,District of Columbia,11,2022,2022,35-39 years,35-39,834,2022
,District of Columbia,11,2022,2022,40-44 years,40-44,198,2022
,District of Columbia,11,2022,2022,45-49 years,45-49,26,2022
,Florida,12,2022,2022,Under 15 years,15-,119,2022
,Florida,12,2022,2022,15 - 17 years,15-17,1814,2022
,Florida,12,2022,2022,18 - 19 years,18-19,5215,2022
,Florida,12,2022,2022,20-24 years,20-24,22158,2022
,Florida,12,2022,2022,25-29 years,25-29,26450,2022
,Florida,12,2022,2022,30-34 years,30-34,23161,2022
,Florida,12,2022,2022,35-39 years,35-39,10105,2022
,Florida,12,2022,2022,40-44 years,40-44,2202,2022
,Florida,12,2022,2022,45-49 years,45-49,223,2022
,Florida,12,2022,2022,50 years and over,50+,29,2022
,Georgia,13,2022,2022,Under 15 years,15-,71,2022
,Georgia,13,2022,2022,15 - 17 years,15-17,1406,2022
,Georgia,13,2022,2022,18 - 19 years,18-19,3831,2022
,Georgia,13,2022,2022,20-24 years,20-24,14254,2022
,Georgia,13,2022,2022,25-29 years,25-29,14127,2022
,Georgia,13,2022,2022,30-34 years,30-34,10299,2022
,Georgia,13,2022,2022,35-39 years,35-39,3900,2022
,Georgia,13,2022,2022,40-44 years,40-44,812,2022
,Georgia,13,2022,2022,45-49 years,45-49,73,2022
,Georgia,13,2022,2022,50 years and over,50+,14,2022
,Hawaii,15,2022,2022,15 - 17 years,15-17,85,2022
,Hawaii,15,2022,2022,18 - 19 years,18-19,301,2022
,Hawaii,15,2022,2022,20-24 years,20-24,1526,2022
,Hawaii,15,2022,2022,25-29 years,25-29,1654,2022
,Hawaii,15,2022,2022,30-34 years,30-34,1503,2022
,Hawaii,15,2022,2022,35-39 years,35-39,795,2022
,Hawaii,15,2022,2022,40-44 years,40-44,188,2022
,Hawaii,15,2022,2022,45-49 years,45-49,18,2022
,Idaho,16,2022,2022,15 - 17 years,15-17,160,2022
